order_id,item_id,product_id,quantity,list_price,discount,total_price
713,2,97,2,349.99,0.1,699.98
713,3,53,1,749.99,0.07,749.99
713,4,108,2,449.99,0.07,899.98
714,1,92,2,209.99,0.2,419.98
715,1,61,2,4999.99,0.1,9999.98
715,2,50,1,5999.99,0.2,5999.99
716,1,111,2,470.99,0.1,941.98
716,2,93,2,209.99,0.07,419.98
716,3,79,1,402.99,0.1,402.99
716,4,4,2,2899.99,0.05,5799.98
717,1,56,2,5499.99,0.05,10999.98
717,2,93,1,209.99,0.2,209.99
718,1,92,2,209.99,0.07,419.98
718,2,40,2,4999.99,0.07,9999.98
718,3,64,2,489.99,0.1,979.98
719,1,100,1,489.99,0.2,489.99
720,1,111,1,470.99,0.07,470.99
720,2,6,1,469.99,0.1,469.99
721,1,45,2,869.99,0.07,1739.98
721,2,102,1,489.99,0.1,489.99
721,3,73,2,749.99,0.05,1499.98
721,4,33,1,469.99,0.2,469.99
722,1,22,2,269.99,0.07,539.98
722,2,3,1,999.99,0.05,999.99
722,3,104,2,481.99,0.1,963.98
723,1,24,2,549.99,0.07,1099.98
723,2,16,1,599.99,0.05,599.99
723,3,108,1,449.99,0.07,449.99
724,1,23,1,299.99,0.05,299.99
724,2,75,1,599.99,0.2,599.99
724,3,102,1,489.99,0.05,489.99
724,4,55,1,2699.99,0.2,2699.99
725,1,90,1,209.99,0.1,209.99
725,2,91,1,349.99,0.05,349.99
725,3,77,2,799.99,0.07,1599.98
725,4,62,2,3499.99,0.1,6999.98
726,1,64,1,489.99,0.2,489.99
727,1,78,1,647.99,0.07,647.99
727,2,82,2,659.99,0.05,1319.98
728,1,70,1,659.99,0.05,659.99
728,2,56,1,5499.99,0.1,5499.99
728,3,91,1,349.99,0.1,349.99
728,4,58,1,4999.99,0.07,4999.99
729,1,101,2,339.99,0.1,679.98
730,1,59,2,2599.99,0.05,5199.98
730,2,79,1,402.99,0.1,402.99
730,3,96,2,349.99,0.07,699.98
730,4,13,1,269.99,0.1,269.99
731,1,91,1,349.99,0.05,349.99
731,2,49,1,3499.99,0.2,3499.99
731,3,67,2,250.99,0.2,501.98
731,4,29,1,999.99,0.2,999.99
732,1,47,1,5299.99,0.07,5299.99
732,2,4,2,2899.99,0.07,5799.98
733,1,84,1,109.99,0.05,109.99
733,2,55,1,2699.99,0.2,2699.99
733,3,102,2,489.99,0.1,979.98
734,1,26,1,599.99,0.2,599.99
734,2,3,1,999.99,0.05,999.99
734,3,84,2,109.99,0.2,219.98
734,4,65,2,346.99,0.1,693.98
735,1,71,2,416.99,0.1,833.98
735,2,10,2,1549.0,0.07,3098.0
736,1,56,2,5499.99,0.05,10999.98
736,2,17,1,429.0,0.1,429.0
736,3,62,2,3499.99,0.2,6999.98
737,1,52,1,875.99,0.05,875.99
737,2,19,2,449.0,0.07,898.0
737,3,77,2,799.99,0.07,1599.98
737,4,34,1,469.99,0.2,469.99
738,1,82,2,659.99,0.07,1319.98
738,2,38,2,549.99,0.2,1099.98
738,3,25,1,499.99,0.1,499.99
738,4,63,1,3499.99,0.07,3499.99
739,1,3,1,999.99,0.2,999.99
740,1,81,1,1099.99,0.05,1099.99
740,2,94,2,249.99,0.2,499.98
740,3,11,1,1680.99,0.2,1680.99
740,4,19,1,449.0,0.2,449.0
740,5,12,2,549.99,0.07,1099.98
741,1,58,1,4999.99,0.05,4999.99
741,2,76,1,299.99,0.07,299.99
741,3,21,2,269.99,0.07,539.98
741,4,56,2,5499.99,0.05,10999.98
742,1,107,2,416.99,0.05,833.98
742,2,45,1,869.99,0.07,869.99
743,1,80,1,761.99,0.05,761.99
744,1,33,2,469.99,0.2,939.98
745,1,95,2,299.99,0.05,599.98
745,2,22,2,269.99,0.2,539.98
745,3,78,1,647.99,0.1,647.99
746,1,99,1,299.99,0.1,299.99
747,1,110,1,470.99,0.07,470.99
747,2,86,1,149.99,0.2,149.99
747,3,33,2,469.99,0.1,939.98
747,4,81,1,1099.99,0.07,1099.99
748,1,16,2,599.99,0.1,1199.98
748,2,83,2,149.99,0.05,299.98
748,3,41,1,1469.99,0.07,1469.99
748,4,35,2,832.99,0.2,1665.98
749,1,9,1,2999.99,0.2,2999.99
749,2,28,1,2499.99,0.05,2499.99
749,3,79,1,402.99,0.2,402.99
749,4,24,1,549.99,0.05,549.99
749,5,40,1,4999.99,0.07,4999.99
750,1,72,1,619.99,0.05,619.99
750,2,78,2,647.99,0.1,1295.98
751,1,45,2,869.99,0.05,1739.98
752,1,12,2,549.99,0.05,1099.98
752,2,31,2,1632.99,0.05,3265.98
753,1,105,2,533.99,0.07,1067.98
753,2,7,2,3999.99,0.2,7999.98
753,3,36,2,832.99,0.1,1665.98
753,4,95,1,299.99,0.07,299.99
753,5,66,1,250.99,0.2,250.99
754,1,74,2,439.99,0.07,879.98
754,2,12,2,549.99,0.07,1099.98
754,3,3,1,999.99,0.05,999.99
754,4,67,2,250.99,0.05,501.98
754,5,7,1,3999.99,0.2,3999.99
755,1,80,2,761.99,0.07,1523.98
755,2,43,2,5299.99,0.05,10599.98
755,3,57,2,1999.99,0.1,3999.98
756,1,64,1,489.99,0.1,489.99
756,2,17,2,429.0,0.05,858.0
757,1,95,1,299.99,0.1,299.99
758,1,22,2,269.99,0.07,539.98
758,2,99,1,299.99,0.1,299.99
758,3,27,1,999.99,0.07,999.99
758,4,65,2,346.99,0.07,693.98
758,5,109,1,416.99,0.2,416.99
759,1,93,2,209.99,0.05,419.98
759,2,78,1,647.99,0.07,647.99
760,1,21,2,269.99,0.07,539.98
760,2,29,2,999.99,0.07,1999.98
761,1,43,1,5299.99,0.07,5299.99
761,2,52,2,875.99,0.2,1751.98
762,1,102,2,489.99,0.05,979.98
763,1,90,1,209.99,0.07,209.99
763,2,103,1,551.99,0.1,551.99
764,1,55,1,2699.99,0.07,2699.99
764,2,95,2,299.99,0.05,599.98
764,3,81,2,1099.99,0.07,2199.98
765,1,28,2,2499.99,0.2,4999.98
765,2,12,1,549.99,0.07,549.99
765,3,25,1,499.99,0.2,499.99
765,4,53,1,749.99,0.2,749.99
765,5,65,1,346.99,0.05,346.99
766,1,111,1,470.99,0.2,470.99
767,1,63,1,3499.99,0.1,3499.99
767,2,29,1,999.99,0.07,999.99
767,3,41,2,1469.99,0.05,2939.98
767,4,77,2,799.99,0.05,1599.98
768,1,31,1,1632.99,0.2,1632.99
768,2,76,1,299.99,0.2,299.99
769,1,8,1,1799.99,0.1,1799.99
769,2,6,2,469.99,0.05,939.98
769,3,36,2,832.99,0.07,1665.98
770,1,110,1,470.99,0.05,470.99
770,2,42,1,2299.99,0.2,2299.99
770,3,103,1,551.99,0.2,551.99
770,4,11,2,1680.99,0.05,3361.98
771,1,13,2,269.99,0.2,539.98
771,2,88,1,189.99,0.2,189.99
772,1,103,1,551.99,0.07,551.99
773,1,92,1,209.99,0.1,209.99
773,2,14,1,269.99,0.05,269.99
773,3,17,2,429.0,0.2,858.0
773,4,33,2,469.99,0.07,939.98
774,1,65,1,346.99,0.05,346.99
774,2,36,2,832.99,0.05,1665.98
774,3,20,1,599.99,0.2,599.99
774,4,73,1,749.99,0.05,749.99
774,5,58,2,4999.99,0.1,9999.98
775,1,39,1,1499.99,0.07,1499.99
776,1,28,1,2499.99,0.2,2499.99
776,2,42,2,2299.99,0.2,4599.98
776,3,71,1,416.99,0.1,416.99
776,4,35,1,832.99,0.1,832.99
777,1,5,1,1320.99,0.2,1320.99
777,2,7,2,3999.99,0.2,7999.98
777,3,2,1,749.99,0.2,749.99
778,1,64,1,489.99,0.1,489.99
778,2,85,1,329.99,0.05,329.99
779,1,101,1,339.99,0.05,339.99
779,2,90,2,209.99,0.2,419.98
779,3,47,1,5299.99,0.2,5299.99
779,4,8,1,1799.99,0.2,1799.99
779,5,85,1,329.99,0.2,329.99
780,1,32,1,469.99,0.1,469.99
781,1,109,2,416.99,0.05,833.98
781,2,7,2,3999.99,0.2,7999.98
781,3,57,2,1999.99,0.1,3999.98
782,1,20,2,599.99,0.07,1199.98
782,2,57,1,1999.99,0.07,1999.99
782,3,99,1,299.99,0.07,299.99
782,4,16,2,599.99,0.2,1199.98
783,1,92,1,209.99,0.2,209.99
783,2,22,2,269.99,0.05,539.98
783,3,94,1,249.99,0.05,249.99
783,4,29,1,999.99,0.1,999.99
784,1,22,1,269.99,0.07,269.99
784,2,72,2,619.99,0.1,1239.98
784,3,16,1,599.99,0.2,599.99
785,1,59,2,2599.99,0.2,5199.98
785,2,40,1,4999.99,0.07,4999.99
785,3,25,1,499.99,0.07,499.99
786,1,80,1,761.99,0.05,761.99
787,1,51,2,6499.99,0.07,12999.98
787,2,66,2,250.99,0.1,501.98
788,1,48,1,1499.99,0.2,1499.99
788,2,19,1,449.0,0.1,449.0
788,3,13,1,269.99,0.05,269.99
789,1,100,2,489.99,0.2,979.98
789,2,93,2,209.99,0.07,419.98
790,1,62,2,3499.99,0.07,6999.98
790,2,91,1,349.99,0.1,349.99
791,1,54,1,3199.99,0.2,3199.99
791,2,25,2,499.99,0.07,999.98
792,1,16,2,599.99,0.2,1199.98
792,2,39,1,1499.99,0.2,1499.99
792,3,56,1,5499.99,0.2,5499.99
792,4,30,1,999.99,0.05,999.99
792,5,2,1,749.99,0.2,749.99
793,1,60,1,1559.99,0.05,1559.99
793,2,95,2,299.99,0.05,599.98
793,3,75,2,599.99,0.05,1199.98
794,1,41,2,1469.99,0.05,2939.98
794,2,68,1,449.99,0.2,449.99
794,3,17,1,429.0,0.07,429.0
794,4,28,1,2499.99,0.1,2499.99
795,1,95,2,299.99,0.05,599.98
795,2,99,2,299.99,0.05,599.98
796,1,6,2,469.99,0.2,939.98
797,1,11,1,1680.99,0.07,1680.99
797,2,69,1,416.99,0.05,416.99
797,3,74,1,439.99,0.1,439.99
797,4,54,2,3199.99,0.05,6399.98
797,5,62,2,3499.99,0.1,6999.98
798,1,23,1,299.99,0.1,299.99
798,2,90,1,209.99,0.05,209.99
798,3,91,2,349.99,0.07,699.98
798,4,42,1,2299.99,0.2,2299.99
798,5,26,2,599.99,0.05,1199.98
799,1,5,2,1320.99,0.1,2641.98
799,2,34,2,469.99,0.05,939.98
799,3,29,2,999.99,0.07,1999.98
799,4,63,1,3499.99,0.1,3499.99
799,5,58,2,4999.99,0.07,9999.98
800,1,65,2,346.99,0.1,693.98
800,2,54,1,3199.99,0.07,3199.99
800,3,6,2,469.99,0.05,939.98
800,4,52,1,875.99,0.1,875.99
800,5,95,2,299.99,0.05,599.98
801,1,101,1,339.99,0.07,339.99
802,1,30,1,999.99,0.05,999.99
802,2,36,2,832.99,0.2,1665.98
802,3,40,1,4999.99,0.1,4999.99
802,4,28,1,2499.99,0.05,2499.99
803,1,111,1,470.99,0.07,470.99
803,2,52,2,875.99,0.05,1751.98
803,3,102,1,489.99,0.07,489.99
803,4,83,2,149.99,0.05,299.98
804,1,89,2,209.99,0.2,419.98
804,2,53,1,749.99,0.07,749.99
804,3,50,2,5999.99,0.05,11999.98
805,1,24,1,549.99,0.05,549.99
805,2,33,2,469.99,0.2,939.98
805,3,62,2,3499.99,0.2,6999.98
805,4,32,1,469.99,0.07,469.99
805,5,6,2,469.99,0.05,939.98
806,1,93,2,209.99,0.1,419.98
806,2,97,1,349.99,0.2,349.99
806,3,77,2,799.99,0.1,1599.98
806,4,82,2,659.99,0.2,1319.98
806,5,91,2,349.99,0.07,699.98
807,1,21,2,269.99,0.2,539.98
807,2,6,1,469.99,0.07,469.99
807,3,3,2,999.99,0.07,1999.98
807,4,9,2,2999.99,0.2,5999.98
807,5,16,1,599.99,0.2,599.99
808,1,96,2,349.99,0.05,699.98
808,2,18,1,449.0,0.05,449.0
808,3,85,1,329.99,0.05,329.99
808,4,19,2,449.0,0.05,898.0
809,1,78,1,647.99,0.1,647.99
809,2,26,1,599.99,0.2,599.99
809,3,92,2,209.99,0.1,419.98
810,1,103,2,551.99,0.05,1103.98
810,2,100,1,489.99,0.2,489.99
810,3,56,1,5499.99,0.05,5499.99
810,4,22,1,269.99,0.2,269.99
811,1,45,2,869.99,0.07,1739.98
811,2,54,1,3199.99,0.2,3199.99
811,3,70,1,659.99,0.07,659.99
811,4,66,1,250.99,0.1,250.99
812,1,76,2,299.99,0.1,599.98
812,2,40,1,4999.99,0.2,4999.99
813,1,96,2,349.99,0.1,699.98
813,2,85,2,329.99,0.2,659.98
813,3,33,2,469.99,0.2,939.98
813,4,26,2,599.99,0.07,1199.98
813,5,71,2,416.99,0.05,833.98
814,1,69,2,416.99,0.1,833.98
814,2,100,1,489.99,0.1,489.99
814,3,65,1,346.99,0.2,346.99
814,4,83,2,149.99,0.05,299.98
815,1,105,2,533.99,0.2,1067.98
815,2,102,2,489.99,0.2,979.98
815,3,87,2,189.99,0.1,379.98
815,4,23,1,299.99,0.07,299.99
816,1,75,2,599.99,0.1,1199.98
816,2,64,2,489.99,0.2,979.98
817,1,85,1,329.99,0.05,329.99
817,2,105,2,533.99,0.07,1067.98
817,3,48,2,1499.99,0.05,2999.98
818,1,103,1,551.99,0.05,551.99
818,2,44,2,539.99,0.07,1079.98
818,3,19,2,449.0,0.05,898.0
818,4,48,2,1499.99,0.05,2999.98
819,1,94,1,249.99,0.2,249.99
820,1,107,1,416.99,0.05,416.99
821,1,102,1,489.99,0.07,489.99
821,2,70,2,659.99,0.2,1319.98
821,3,6,1,469.99,0.2,469.99
821,4,107,1,416.99,0.05,416.99
822,1,53,1,749.99,0.05,749.99
822,2,72,1,619.99,0.2,619.99
823,1,56,2,5499.99,0.07,10999.98
823,2,86,2,149.99,0.2,299.98
823,3,81,1,1099.99,0.2,1099.99
824,1,92,2,209.99,0.1,419.98
825,1,19,1,449.0,0.1,449.0
825,2,30,2,999.99,0.2,1999.98
826,1,45,2,869.99,0.2,1739.98
826,2,36,1,832.99,0.1,832.99
827,1,43,1,5299.99,0.05,5299.99
827,2,41,1,1469.99,0.2,1469.99
827,3,28,1,2499.99,0.2,2499.99
827,4,108,1,449.99,0.2,449.99
828,1,25,2,499.99,0.2,999.98
828,2,24,1,549.99,0.2,549.99
828,3,55,2,2699.99,0.07,5399.98
829,1,103,1,551.99,0.2,551.99
829,2,105,2,533.99,0.1,1067.98
830,1,85,2,329.99,0.2,659.98
830,2,100,2,489.99,0.07,979.98
830,3,96,2,349.99,0.2,699.98
831,1,67,1,250.99,0.2,250.99
831,2,11,1,1680.99,0.2,1680.99
831,3,68,1,449.99,0.1,449.99
832,1,54,1,3199.99,0.05,3199.99
832,2,45,1,869.99,0.2,869.99
832,3,27,1,999.99,0.07,999.99
832,4,16,2,599.99,0.1,1199.98
833,1,20,2,599.99,0.05,1199.98
834,1,54,1,3199.99,0.07,3199.99
834,2,21,1,269.99,0.05,269.99
834,3,78,1,647.99,0.2,647.99
835,1,65,2,346.99,0.07,693.98
835,2,82,1,659.99,0.2,659.99
835,3,2,1,749.99,0.05,749.99
836,1,108,2,449.99,0.2,899.98
837,1,51,1,6499.99,0.05,6499.99
837,2,97,1,349.99,0.1,349.99
837,3,87,2,189.99,0.2,379.98
838,1,28,1,2499.99,0.1,2499.99
838,2,10,1,1549.0,0.1,1549.0
838,3,100,2,489.99,0.05,979.98
838,4,65,2,346.99,0.07,693.98
839,1,55,1,2699.99,0.07,2699.99
839,2,85,1,329.99,0.1,329.99
839,3,58,2,4999.99,0.05,9999.98
840,1,27,1,999.99,0.07,999.99
840,2,43,1,5299.99,0.07,5299.99
840,3,106,2,449.99,0.2,899.98
841,1,22,2,269.99,0.1,539.98
841,2,9,1,2999.99,0.2,2999.99
841,3,11,1,1680.99,0.2,1680.99
841,4,90,2,209.99,0.07,419.98
841,5,100,1,489.99,0.1,489.99
842,1,81,2,1099.99,0.07,2199.98
842,2,42,1,2299.99,0.1,2299.99
843,1,72,1,619.99,0.1,619.99
843,2,75,2,599.99,0.1,1199.98
843,3,81,1,1099.99,0.1,1099.99
843,4,23,2,299.99,0.07,599.98
844,1,79,2,402.99,0.07,805.98
844,2,12,1,549.99,0.1,549.99
844,3,83,2,149.99,0.2,299.98
844,4,48,1,1499.99,0.2,1499.99
844,5,63,2,3499.99,0.05,6999.98
845,1,16,2,599.99,0.2,1199.98
845,2,75,1,599.99,0.2,599.99
845,3,26,2,599.99,0.05,1199.98
845,4,73,2,749.99,0.2,1499.98
845,5,88,1,189.99,0.05,189.99
846,1,46,2,1409.99,0.05,2819.98
846,2,47,1,5299.99,0.07,5299.99
846,3,71,1,416.99,0.1,416.99
846,4,72,2,619.99,0.05,1239.98
846,5,103,2,551.99,0.07,1103.98
847,1,61,2,4999.99,0.05,9999.98
848,1,93,1,209.99,0.07,209.99
848,2,100,2,489.99,0.2,979.98
848,3,88,2,189.99,0.2,379.98
848,4,41,2,1469.99,0.07,2939.98
849,1,109,1,416.99,0.2,416.99
850,1,101,2,339.99,0.07,679.98
850,2,5,2,1320.99,0.07,2641.98
850,3,37,1,379.99,0.07,379.99
851,1,30,1,999.99,0.2,999.99
851,2,93,1,209.99,0.05,209.99
852,1,46,2,1409.99,0.07,2819.98
853,1,99,1,299.99,0.05,299.99
853,2,58,2,4999.99,0.2,9999.98
853,3,42,2,2299.99,0.2,4599.98
853,4,45,1,869.99,0.2,869.99
853,5,6,1,469.99,0.05,469.99
854,1,87,1,189.99,0.1,189.99
855,1,18,1,449.0,0.1,449.0
855,2,93,2,209.99,0.2,419.98
855,3,89,1,209.99,0.2,209.99
856,1,38,2,549.99,0.05,1099.98
857,1,29,1,999.99,0.2,999.99
858,1,45,2,869.99,0.2,1739.98
858,2,5,1,1320.99,0.2,1320.99
858,3,14,1,269.99,0.07,269.99
858,4,73,2,749.99,0.07,1499.98
859,1,38,2,549.99,0.07,1099.98
859,2,13,1,269.99,0.1,269.99
859,3,14,2,269.99,0.1,539.98
859,4,71,2,416.99,0.1,833.98
859,5,36,2,832.99,0.1,1665.98
860,1,6,1,469.99,0.05,469.99
860,2,24,2,549.99,0.2,1099.98
860,3,25,1,499.99,0.2,499.99
860,4,58,2,4999.99,0.07,9999.98
860,5,95,2,299.99,0.05,599.98
861,1,14,2,269.99,0.07,539.98
861,2,62,1,3499.99,0.2,3499.99
862,1,85,1,329.99,0.05,329.99
862,2,99,1,299.99,0.2,299.99
862,3,49,2,3499.99,0.07,6999.98
863,1,93,2,209.99,0.1,419.98
864,1,37,1,379.99,0.1,379.99
864,2,65,2,346.99,0.05,693.98
864,3,13,1,269.99,0.2,269.99
865,1,109,2,416.99,0.1,833.98
865,2,34,1,469.99,0.05,469.99
866,1,88,1,189.99,0.2,189.99
866,2,67,2,250.99,0.07,501.98
866,3,80,1,761.99,0.07,761.99
866,4,13,2,269.99,0.07,539.98
867,1,101,1,339.99,0.05,339.99
868,1,46,1,1409.99,0.07,1409.99
869,1,7,1,3999.99,0.2,3999.99
869,2,106,2,449.99,0.05,899.98
869,3,33,1,469.99,0.05,469.99
869,4,55,2,2699.99,0.05,5399.98
869,5,65,2,346.99,0.2,693.98
870,1,63,1,3499.99,0.07,3499.99
871,1,106,1,449.99,0.2,449.99
871,2,38,1,549.99,0.1,549.99
871,3,30,2,999.99,0.2,1999.98
871,4,107,2,416.99,0.05,833.98
872,1,62,2,3499.99,0.07,6999.98
872,2,53,1,749.99,0.1,749.99
873,1,32,2,469.99,0.1,939.98
874,1,56,1,5499.99,0.05,5499.99
874,2,27,2,999.99,0.05,1999.98
874,3,73,1,749.99,0.1,749.99
874,4,77,2,799.99,0.07,1599.98
875,1,5,2,1320.99,0.1,2641.98
875,2,15,2,529.99,0.05,1059.98
875,3,14,1,269.99,0.07,269.99
875,4,111,1,470.99,0.2,470.99
876,1,17,2,429.0,0.2,858.0
876,2,66,2,250.99,0.2,501.98
876,3,96,1,349.99,0.07,349.99
876,4,107,2,416.99,0.05,833.98
877,1,73,1,749.99,0.07,749.99
877,2,103,1,551.99,0.1,551.99
878,1,103,1,551.99,0.2,551.99
878,2,13,1,269.99,0.1,269.99
878,3,6,2,469.99,0.2,939.98
878,4,18,2,449.0,0.05,898.0
879,1,100,2,489.99,0.2,979.98
879,2,2,2,749.99,0.07,1499.98
879,3,83,2,149.99,0.2,299.98
879,4,82,1,659.99,0.07,659.99
880,1,28,2,2499.99,0.2,4999.98
880,2,95,1,299.99,0.1,299.99
880,3,5,1,1320.99,0.07,1320.99
880,4,26,1,599.99,0.1,599.99
880,5,66,1,250.99,0.2,250.99
881,1,98,1,489.99,0.07,489.99
881,2,50,1,5999.99,0.2,5999.99
881,3,64,2,489.99,0.05,979.98
881,4,67,1,250.99,0.1,250.99
882,1,63,2,3499.99,0.07,6999.98
882,2,108,2,449.99,0.2,899.98
882,3,57,2,1999.99,0.07,3999.98
883,1,44,1,539.99,0.05,539.99
883,2,5,2,1320.99,0.05,2641.98
884,1,49,2,3499.99,0.05,6999.98
884,2,69,2,416.99,0.07,833.98
884,3,46,2,1409.99,0.2,2819.98
884,4,10,1,1549.0,0.1,1549.0
884,5,21,2,269.99,0.05,539.98
885,1,106,1,449.99,0.07,449.99
885,2,43,1,5299.99,0.1,5299.99
886,1,47,1,5299.99,0.05,5299.99
886,2,30,1,999.99,0.05,999.99
887,1,50,2,5999.99,0.05,11999.98
887,2,70,1,659.99,0.1,659.99
888,1,33,2,469.99,0.1,939.98
888,2,26,2,599.99,0.2,1199.98
889,1,12,2,549.99,0.1,1099.98
890,1,16,2,599.99,0.1,1199.98
890,2,105,2,533.99,0.1,1067.98
890,3,52,1,875.99,0.05,875.99
890,4,67,1,250.99,0.1,250.99
890,5,65,2,346.99,0.1,693.98
891,1,107,2,416.99,0.1,833.98
891,2,32,1,469.99,0.05,469.99
891,3,35,2,832.99,0.1,1665.98
891,4,50,1,5999.99,0.1,5999.99
892,1,36,1,832.99,0.1,832.99
892,2,9,2,2999.99,0.2,5999.98
892,3,50,2,5999.99,0.07,11999.98
892,4,88,1,189.99,0.05,189.99
893,1,67,2,250.99,0.05,501.98
893,2,45,1,869.99,0.07,869.99
894,1,101,2,339.99,0.2,679.98
895,1,106,1,449.99,0.07,449.99
896,1,91,2,349.99,0.05,699.98
896,2,10,1,1549.0,0.05,1549.0
897,1,105,1,533.99,0.05,533.99
897,2,96,1,349.99,0.05,349.99
898,1,45,2,869.99,0.2,1739.98
898,2,16,1,599.99,0.07,599.99
898,3,57,2,1999.99,0.2,3999.98
898,4,69,2,416.99,0.07,833.98
899,1,59,2,2599.99,0.1,5199.98
899,2,17,1,429.0,0.1,429.0
899,3,6,1,469.99,0.2,469.99
900,1,26,2,599.99,0.05,1199.98
900,2,108,1,449.99,0.07,449.99
900,3,89,1,209.99,0.2,209.99
900,4,61,2,4999.99,0.05,9999.98
900,5,28,2,2499.99,0.07,4999.98
901,1,50,1,5999.99,0.2,5999.99
901,2,43,1,5299.99,0.07,5299.99
902,1,38,2,549.99,0.07,1099.98
902,2,92,1,209.99,0.07,209.99
902,3,12,1,549.99,0.2,549.99
902,4,76,2,299.99,0.05,599.98
903,1,31,2,1632.99,0.07,3265.98
903,2,48,2,1499.99,0.05,2999.98
904,1,36,2,832.99,0.1,1665.98
904,2,51,2,6499.99,0.07,12999.98
904,3,92,2,209.99,0.2,419.98
904,4,13,1,269.99,0.2,269.99
905,1,67,1,250.99,0.1,250.99
905,2,62,2,3499.99,0.05,6999.98
905,3,42,2,2299.99,0.2,4599.98
905,4,20,1,599.99,0.2,599.99
906,1,23,2,299.99,0.2,599.98
906,2,28,2,2499.99,0.07,4999.98
906,3,46,1,1409.99,0.05,1409.99
906,4,102,2,489.99,0.1,979.98
906,5,22,2,269.99,0.2,539.98
907,1,84,2,109.99,0.07,219.98
907,2,65,1,346.99,0.07,346.99
908,1,41,1,1469.99,0.2,1469.99
908,2,94,1,249.99,0.1,249.99
908,3,102,2,489.99,0.1,979.98
909,1,5,1,1320.99,0.2,1320.99
910,1,23,1,299.99,0.1,299.99
911,1,66,2,250.99,0.05,501.98
911,2,106,1,449.99,0.05,449.99
911,3,91,2,349.99,0.05,699.98
911,4,49,1,3499.99,0.2,3499.99
912,1,22,2,269.99,0.2,539.98
912,2,71,2,416.99,0.05,833.98
912,3,101,1,339.99,0.05,339.99
912,4,2,2,749.99,0.2,1499.98
913,1,90,2,209.99,0.1,419.98
913,2,24,2,549.99,0.05,1099.98
914,1,38,1,549.99,0.07,549.99
914,2,20,2,599.99,0.2,1199.98
914,3,106,1,449.99,0.05,449.99
914,4,46,1,1409.99,0.1,1409.99
915,1,64,1,489.99,0.05,489.99
915,2,48,1,1499.99,0.07,1499.99
915,3,42,1,2299.99,0.2,2299.99
915,4,2,1,749.99,0.07,749.99
916,1,92,1,209.99,0.2,209.99
917,1,41,1,1469.99,0.07,1469.99
918,1,91,1,349.99,0.2,349.99
918,2,31,1,1632.99,0.1,1632.99
918,3,4,2,2899.99,0.07,5799.98
919,1,7,1,3999.99,0.07,3999.99
919,2,44,1,539.99,0.1,539.99
920,1,76,1,299.99,0.05,299.99
920,2,39,2,1499.99,0.07,2999.98
920,3,78,1,647.99,0.05,647.99
920,4,80,2,761.99,0.07,1523.98
921,1,77,1,799.99,0.2,799.99
921,2,75,2,599.99,0.07,1199.98
921,3,48,1,1499.99,0.1,1499.99
922,1,68,1,449.99,0.2,449.99
922,2,73,1,749.99,0.2,749.99
922,3,86,1,149.99,0.1,149.99
923,1,74,2,439.99,0.05,879.98
923,2,6,1,469.99,0.1,469.99
924,1,97,2,349.99,0.2,699.98
924,2,36,1,832.99,0.2,832.99
925,1,97,1,349.99,0.07,349.99
925,2,62,2,3499.99,0.2,6999.98
926,1,37,2,379.99,0.2,759.98
927,1,74,2,439.99,0.1,879.98
927,2,16,2,599.99,0.2,1199.98
927,3,50,1,5999.99,0.1,5999.99
927,4,3,1,999.99,0.1,999.99
927,5,43,1,5299.99,0.07,5299.99
928,1,71,2,416.99,0.05,833.98
928,2,83,1,149.99,0.2,149.99
929,1,82,1,659.99,0.2,659.99
929,2,63,2,3499.99,0.1,6999.98
929,3,24,1,549.99,0.05,549.99
930,1,56,2,5499.99,0.07,10999.98
930,2,82,1,659.99,0.07,659.99
930,3,60,1,1559.99,0.1,1559.99
930,4,65,2,346.99,0.05,693.98
930,5,51,2,6499.99,0.1,12999.98
931,1,49,2,3499.99,0.07,6999.98
931,2,76,1,299.99,0.2,299.99
932,1,74,1,439.99,0.05,439.99
933,1,77,1,799.99,0.07,799.99
933,2,21,1,269.99,0.2,269.99
933,3,75,2,599.99,0.05,1199.98
934,1,35,2,832.99,0.05,1665.98
934,2,48,1,1499.99,0.05,1499.99
934,3,18,1,449.0,0.1,449.0
934,4,61,1,4999.99,0.07,4999.99
934,5,56,2,5499.99,0.2,10999.98
935,1,65,2,346.99,0.2,693.98
935,2,76,2,299.99,0.07,599.98
935,3,6,1,469.99,0.07,469.99
935,4,38,1,549.99,0.07,549.99
936,1,70,1,659.99,0.1,659.99
936,2,44,1,539.99,0.07,539.99
937,1,108,2,449.99,0.1,899.98
937,2,51,2,6499.99,0.07,12999.98
937,3,58,2,4999.99,0.07,9999.98
937,4,28,2,2499.99,0.07,4999.98
937,5,66,1,250.99,0.2,250.99
938,1,4,1,2899.99,0.05,2899.99
938,2,13,1,269.99,0.05,269.99
939,1,5,1,1320.99,0.1,1320.99
939,2,107,2,416.99,0.2,833.98
940,1,75,2,599.99,0.2,1199.98
941,1,25,1,499.99,0.1,499.99
941,2,102,2,489.99,0.05,979.98
941,3,11,2,1680.99,0.07,3361.98
942,1,98,2,489.99,0.05,979.98
942,2,110,2,470.99,0.1,941.98
942,3,35,2,832.99,0.07,1665.98
942,4,103,1,551.99,0.05,551.99
942,5,100,1,489.99,0.05,489.99
943,1,25,1,499.99,0.2,499.99
943,2,82,1,659.99,0.2,659.99
944,1,29,2,999.99,0.07,1999.98
944,2,16,2,599.99,0.1,1199.98
